ID,Roots,Glosses,Occurrences,Comments,LN Base,LN Sense,LN Gloss,LN Definition,LN Note,LN Tag,Categories,Examples,Exhaustive Examples,Level,Expansion Rule,Expansion Rule Status,Generic Thing-Thing Relationships,ParentID,Brief Gloss,Linguists Assistant
678901,Leah,,127,,,0,Jacob's wife,,,,F,,4|1|29|15|marryA|P4|1|29|16|beK|S4|1|29|17|beD|A4|1|29|23||X4|1|29|23|sexA|P4|1|29|24||X4|1|29|24|helpA|P4|1|29|25|sexA|P4|1|29|27|stayA|N4|1|29|28|stayA|N4|1|29|30|loveA|P4|1|29|31|loveA|P4|1|29|31|allowA|P4|1|29|31|haveJ|A4|1|29|32|becomeA|A4|1|29|32|birthA|A4|1|29|32|nameA|A4|1|29|32|sayA|A4|1|29|32|beD|A4|1|29|32||X4|1|29|32|loveA|P4|1|29|32|beD|A4|1|29|33|becomeA|A4|1|29|33|birthA|A4|1|29|33|sayA|A4|1|29|33|loveA|P4|1|29|33|giveA|d4|1|29|33|nameA|A4|1|29|34|becomeA|A4|1|29|34|birthA|A4|1|29|34|sayA|A4|1|29|34||X4|1|29|34|stayA|d4|1|29|34|birthA|A4|1|29|34||X4|1|29|34|nameA|A4|1|29|35|becomeA|A4|1|29|35|birthA|A4|1|29|35|sayA|A4|1|29|35|praiseA|A4|1|29|35|nameA|A4|1|29|35|becomeA|A4|1|30|1||X4|1|30|1|birthA|A4|1|30|9|sendA|A4|1|30|9||X4|1|30|9|becomeA|A4|1|30|10||X4|1|30|11|sayA|A4|1|30|11|beD|A4|1|30|11|nameA|A4|1|30|12||X4|1|30|13|sayA|A4|1|30|13|beD|A4|1|30|13|beD|A4|1|30|13|nameA|A4|1|30|14||X4|1|30|14|sayA|d4|1|30|14|giveA|A4|1|30|14||X4|1|30|15|sayA|A4|1|30|15||X4|1|30|15|take-awayA|s4|1|30|15||X4|1|30|15|take-awayA|s4|1|30|15||X4|1|30|15|take-awayA|s4|1|30|15|sayA|d4|1|30|15|giveA|A4|1|30|15||X4|1|30|15|sexA|A4|1|30|15|giveA|A4|1|30|16|goA|A4|1|30|16|sayA|A4|1|30|16|sexA|P4|1|30|16|payA|A4|1|30|16||X4|1|30|16|sexA|P4|1|30|17|listenA|P4|1|30|17||X4|1|30|17|becomeA|A4|1|30|17|birthA|A4|1|30|18|sayA|A4|1|30|18|giveA|d4|1|30|18|giveA|A4|1|30|18||X4|1|30|18||X4|1|30|18|nameA|A4|1|30|19|becomeA|A4|1|30|19|birthA|A4|1|30|20|sayA|A4|1|30|20|giveA|d4|1|30|20|honorA|P4|1|30|20|birthA|A4|1|30|20|nameA|A4|1|30|21|birthA|A4|1|30|21|nameA|A4|1|31|4|sendB|d4|1|31|4|tellB|P4|1|31|4|meetA|A4|1|31|5|comeA|A4|1|31|5|sayA|d4|1|31|14|sayA|A4|1|31|33||X4|1|31|33||X4|1|33|1|divideA|N4|1|33|2|putA|P4|1|33|2||X4|1|33|7|comeA|A4|1|33|7||X4|1|33|7|bowA|A4|1|33|7||X4|1|33|7|putA|A4|1|33|7||X4|1|33|7||X4|1|33|7||X4|1|34|1||X4|1|35|23|haveJ|A4|1|35|23|haveB|A4|1|35|26||X4|1|46|15|birthA|A4|1|46|15|birthA|A4|1|46|15|haveB|A4|1|46|18||X4|1|49|31||X4|8|4|11|becomeG|S4|8|4|11|birthA|A,4,,0,,14,,0
678903,Lebana,,1,,,0,a man's name,,,,,,4|16|7|48||S,4,,0,,,,0
677275,Addi,,2,,,0,the person (Luke 3),,,,M,,4|42|3|28||X4|42|3|28|beM|A,4,,0,,13,,0
677277,Adin,,1,,,0,the name of a place,,,,,,4|16|7|20||X,4,,0,,,,0
677279,Adithaim,,1,,,0,the name of a town in Joshua 15:36,,,,,,4|6|15|36||S,4,,0,,,,0
677281,Admatha,,1,,,0,in Esther,,,,M,,4|17|1|14|beK|S,4,,0,,13,,0
677284,Adoni-Zedek,,13,,,0,a man's name in Joshua 10:1,,,,,,4|6|10|1||X4|6|10|1|hearB|A4|6|10|1|hearB|A4|6|10|1|hearB|A4|6|10|2|becomeA|A4|6|10|2|ruleA|A4|6|10|3|sendB|A4|6|10|3|beL|A4|6|10|3|askC|A4|6|10|3|helpA|P4|6|10|4|sayA|A4|6|10|4|helpB|P4|6|10|4|attackA|A,4,,0,,,,0
677286,Adonikam,,1,,,0,the name of a place,,,,,,4|16|7|18||X,4,,0,,,,0
677289,Adullam,,8,,,0,town in Gen. 38:1,,,,G,,4|1|38|1||X4|1|38|2|meetA|N4|1|38|12|beT|S4|1|38|20|beT|S4|6|12|15||X4|6|15|35||S4|9|22|1|goA|d4|9|22|1|beF|S,4,,0,,51,,0
677292,afternoon,,5,,,0,time from noon until evening,,,,o,,4|1|18|1|comeA|N4|2|16|21|meltA|N4|2|16|21|beO|N4|7|19|8|stayA|N4|10|4|5|arriveA|N,1,,0,,,,0
677295,age,,2,,,0,the number of years someone or thing has been alive,,,,o,,4|1|43|33|knowA|P4|40|2|7|knowC|P,1,,0,,134,,1
677297,agreement,,13,,,0,"an arrangement or promise to do something, made by two or more people or organizations",,,,o,,4|2|24|1|makeC|P4|2|24|7|writeD|P4|2|24|7|makeC|P4|2|24|8||X4|2|24|8|makeC|P4|16|1|5|keepB|P4|27|11|6|makeC|P4|27|11|17|makeC|P4|27|11|23|makeC|P4|40|1|18|beE|A4|41|14|24|showA|P4|41|14|24|beF|A4|42|22|20|makeC|P,1,,0,,,,0
677299,Ahab,,0,,,0,"a man's name, the king of Israel during Elijah's time",,,,M,,,4,,0,,13,,0
677301,Ahaz,,2,,,0,a man's name,,,,,,4|40|1|9||X4|40|1|9|beM|A,4,,0,,,,0
677304,Ahijah,,5,,,0,a man's name,,,,,,4|9|14|3||X4|9|14|3|beM|A4|9|14|3|wearA|A4|9|14|18||X4|9|14|18|bringA|A,4,,0,,,,0
677306,Ahimaaz,,63,,,0,a man's name,,,,,,4|9|14|50||X4|10|15|27||X4|10|15|36||X4|10|15|36|sendA|P4|10|15|36|tellC|A4|10|17|17|stayA|A4|10|17|17|wantA|A4|10|17|17|goA|A4|10|17|17|goA|d4|10|17|17|tellD|d4|10|17|17|goA|A4|10|17|18|seeA|P4|10|17|18|waitA|A4|10|17|18|run-awayA|A4|10|17|18|goA|A4|10|17|18|goA|A4|10|17|19|hideB|A4|10|17|20|beF|A4|10|17|20|goA|A4|10|17|20|searchA|P4|10|17|20|findA|P4|10|17|21|come-outA|A4|10|17|21|goA|A4|10|18|19|sayA|A4|10|18|19|beM|A4|10|18|19|runA|A4|10|18|19|tellC|A4|10|18|19|tellA|A4|10|18|20|sayA|d4|10|18|20|talkA|A4|10|18|20|tellD|A4|10|18|20|goA|A4|10|18|22|talkA|A4|10|18|22|beM|A4|10|18|22|sayA|A4|10|18|22|runA|A4|10|18|22|wantB|A4|10|18|22|goA|A4|10|18|22|tellC|A4|10|18|22|giveA|d4|10|18|23|sayA|A4|10|18|23|wantB|A4|10|18|23|runA|A4|10|18|23|sayA|d4|10|18|23|runA|A4|10|18|23|runA|A4|10|18|23|runA|A4|10|18|27|beB|S4|10|18|27|beM|A4|10|18|27|beC|A4|10|18|27|tellD|A4|10|18|28|greetA|A4|10|18|28|bowA|A4|10|18|28|sayA|A4|10|18|28|praiseA|A4|10|18|28||X4|10|18|29|answerA|A4|10|18|29|beL|A4|10|18|29|sendA|P4|10|18|29|seeC|A4|10|18|29|knowD|A4|10|18|30|waitA|A4|10|18|30|standA|A,4,,0,,,,0
677307,Ahiman,,2,,,0,a man's name in Judges 1:10,,,,M,,4|6|15|14||X4|7|1|10|killA|P,4,,0,,13,,0
677311,Ahio,,3,,,0,a man's name,,,,,,4|10|6|3||X4|10|6|3|beM|A4|10|6|4|walkA|A,4,,0,,,,0
677314,Ahitub,,7,,,0,a man's name,,,,,,4|9|14|3||X4|9|14|3|beM|A4|9|14|3|beM|A4|9|22|9||X4|9|22|11||X4|9|22|12||X4|10|8|17||X,4,,0,,,,0
677316,Ahoh,,1,,,0,the name of a place,,,,,,4|10|23|28|beT|S,4,,0,,,,0
677334,Akkub,,2,,,0,a man's name,,,,,,4|16|7|45||X4|16|8|7||X,4,,0,,,,0
677337,Akzib,,2,,,0,the name of a city in Judges 1:31,,,,G,,4|6|15|44||S4|7|1|31||X,4,,0,,,,0
677339,alcohol,,4,,,0,a substance that people drink and it causes them to become drunk,,,,o,,4|7|13|4|containA|P4|7|13|7|containA|P4|7|13|14|containA|P4|42|21|34|drinkA|P,1,,0,,94,,0
677341,Alexander,,1,,,0,a man's name,,,,,,4|41|15|21||X,4,,0,,,,0
677344,Almodad,,1,,,0,man in Gen 11,,,,M,,4|1|10|26||X,4,,0,,13,,0
677346,almond,,1,,,0,the fruit of the almond tree,,,,o,,4|1|43|11|giveA|P,4,,0,,85,,1
677350,Alvah,,1,,,0,man in Gen. 36:40,,,,M,,4|1|36|40|beL|A,4,,0,,13,,0
677352,Amad,,1,,,0,the name of a town in Joshua 19:26,,,,,,4|6|19|26||S,4,,0,,,,0
677354,Amalek,,2,,,0,the name of a city,,,,,,4|9|15|5||X4|9|27|8|liveA|d,4,,0,,,,0
677356,Amam,,1,,,0,the name of a town in Joshua 15:26,,,,,,4|6|15|26||S,4,,0,,,,0
677359,Amashsai,,0,,,0,a man's name,,,,,,,4,,0,,,,0
677361,Ammah,,1,,,0,the name of a hill,,,,,,4|10|2|24||X,4,,0,,,,0
677364,Amminadab,,7,,,0,father-in-law of Aaron,,,,M,,4|2|6|23||X4|8|4|19||X4|8|4|20|beM|A4|40|1|4||X4|40|1|4|beM|A4|42|3|33||X4|42|3|33|beM|A,4,,0,,13,,0
677366,Ammonite,,91,,,0,a person of the Ammonites,,,,g,,4|1|19|38||X4|1|19|38|liveB|A4|6|12|2||X4|6|13|10||X4|6|13|25||X4|6|13|25||X4|7|3|13|askC|P4|7|3|13|fightA|A4|7|10|6|defeatA|A4|7|10|7|allowA|P4|7|10|7|defeatA|A4|7|10|8|destroyA|A4|7|10|8|attackA|A4|7|10|9|goA|A4|7|10|9|fightA|A4|7|10|9|causeA|A4|7|10|11|attackA|A4|7|10|17|prepareA|A4|7|10|17|fightA|A4|7|10|17|campA|A4|7|10|17|fightA|P4|7|10|18|attackC|P4|7|11|4|fightA|A4|7|11|6|fightA|P4|7|11|8|fightA|P4|7|11|9|fightA|P4|7|11|9|defeatA|P4|7|11|12||X4|7|11|12||X4|7|11|13||X4|7|11|14||X4|7|11|15||X4|7|11|23|thinkC|A4|7|11|23|ownA|A4|7|11|24|liveA|A4|7|11|24||X4|7|11|24|giveA|d4|7|11|25|beD|A4|7|11|26|take-awayC|A4|7|11|27|treatA|P4|7|11|27|treatA|A4|7|11|27|fightA|A4|7|11|27|actA|A4|7|11|28||X4|7|11|29||X4|7|11|30|defeatA|P4|7|11|32|fightA|P4|7|11|32|defeatA|P4|7|11|33|defeatA|P4|7|11|33|beF|A4|7|11|33|defeatA|P4|7|11|36|defeatA|P4|7|12|1|fightA|P4|7|12|2|fightA|P4|7|12|3|fightA|P4|7|12|3|defeatA|P4|9|11|1|attackA|A4|9|11|1||X4|9|11|10|sayA|d4|9|11|10|come/AsurrenderA|d4|9|11|10|doA|A4|9|11|10|wantB|A4|9|11|10|doA|A4|9|11|11||X4|9|11|11||X4|9|11|11|run-awayA|A4|9|11|11|killA|P4|9|11|13|save/ArescueA|s4|9|12|12||X4|10|10|1|defeatA|P4|10|10|1||X4|10|10|6|realizeA|A4|10|10|6||X4|10|10|6|payA|A4|10|10|6|helpB|P4|10|10|6|fightA|A4|10|10|6|payA|A4|10|10|6|payA|A4|10|10|7|prepareA|A4|10|10|7|fightA|A4|10|10|7||X4|10|10|8||X4|10|10|10||X4|10|10|11||X4|10|10|14||X4|10|10|14||X4|10|10|19|helpA|P4|10|11|1|defeatA|P4|10|12|9||X4|10|12|26||X4|10|12|31||X,4,,0,,46,,0
677369,Amon,,3,,,0,a man's name,,,,,,4|16|7|59||S4|40|1|10||X4|40|1|10|beM|A,4,,0,,,,0
677371,Amos,,2,,,0,"son of Manasseh, descendant of David",,,,M,,4|42|3|25||X4|42|3|25|beM|A,4,,0,,13,,0
677374,Amram,,4,,,0,a man's name in Exodus 6:18,,,,,,4|2|6|18||X4|2|6|20|marryA|A4|2|6|20||X4|2|6|20|liveB|A,4,,0,,,,0
677377,Anab,,2,,,0,the name of a town in Joshua 15:50,,,,,,4|6|11|21|beF|S4|6|15|50||S,4,,0,,,,0
677379,Anah,,5,,,0,man in Gen. 36:24,,,,M,,4|1|36|24||X4|1|36|24|careA|A4|1|36|24||X4|1|36|24|findA|A4|1|36|25|haveJ|A,4,,0,,13,,0
677381,Anaiah,,1,,,0,a man's name,,,,,,4|16|8|4||X,4,,0,,,,0
677384,Anamite,,1,,,0,a descendant of Anamim (Gen. 10),,,,M,,4|1|10|13||X,4,,0,,13,,0
677386,Ananiah,,1,,,0,a man's name,,,,,,4|16|3|23||X,4,,0,,,,0
677389,Anathoth,,3,,,0,the name of a town in Joshua 21:18,,,,,,4|6|21|18||N4|10|23|27|beT|S4|16|7|27|beT|S,4,,0,,,,0
677391,Ancient-of-Days,,15,,,0,a title used for God the Father and also for Jesus Christ in Daniel 7 and other passages,,,,M,,4|27|7|9|sit-downA|A4|27|7|9||X4|27|7|9||X4|27|7|9||X4|27|7|9||X4|27|7|10|flowA|N4|27|7|10|serveA|P4|27|7|10|standA|N4|27|7|10|openC|A4|27|7|13|comeA|N4|27|7|13|leadA|d4|27|7|14|giveC|A4|27|7|22|comeA|A4|27|7|22|beM|A4|27|7|22|declareA|A,4,,0,,AGod,,0
677393,Aner,,3,,,0,a man in Gen 14,,,,M,,4|1|14|13||X4|1|14|24|giveA|d4|1|14|24|helpB|A,4,,0,,13,,0
677394,angel,,336,,,0,complex - heavenly being,,,,o,,4|1|3|24|sendA|P4|1|3|24|preventA|A4|1|3|24|giveA|d4|1|3|24|guardA|A4|1|6|2|beB|S4|1|6|2|joinA|A4|1|16|7|comeA|A4|1|16|8|sayA|A4|1|16|9|sayA|A4|1|16|10|sayA|A4|1|16|11|sayA|A4|1|18|22|beC|S4|1|19|1|arriveA|A4|1|19|1|arriveA|A4|1|19|1|enterA|A4|1|19|1|seeA|P4|1|19|1|meetA|P4|1|19|1|goA|d4|1|19|1|bowA|P4|1|19|2|sayA|d4|1|19|2|comeA|A4|1|19|2|washA|A4|1|19|2||X4|1|19|2|sleepA|A4|1|19|2|travelA|A4|1|19|2|sayA|A4|1|19|2|sleepA|A4|1|19|3|begA|P4|1|19|3|comeA|A4|1|19|3|goA|A4|1|19|3|prepareB|B4|1|19|3|eatA|A4|1|19|13|destroyA|A4|1|19|13|sendA|P4|1|19|13|destroyA|A4|1|19|15|tellA|A4|1|19|15|sayA|A4|1|19|19|beD|A4|1|19|19|saveA|A4|1|19|20|lookA|A4|1|19|20|allowA|A4|1|19|22|beD|A4|1|19|22|destroyA|A4|1|21|17|callA|A4|1|21|17|beF|A4|1|21|17|sayA|A4|1|22|11|callA|A4|1|22|11|beF|A4|1|22|11|sayC|A4|1|22|11|seek-attentionA|A4|1|22|11|sayA|d4|1|22|11|give-attentionA|d4|1|22|12|sayA|A4|1|22|15|callA|A4|1|22|15|beF|A4|1|22|16|sayA|A4|1|24|7|sendA|P4|1|24|40|sendA|P4|1|24|40|helpA|A4|1|28|12|walk-upA|A4|1|28|12|walk-downA|A4|1|31|11|comeA|A4|1|31|11|sayC|A4|1|31|11|seek-attentionA|A4|1|31|11|sayA|d4|1|31|11|give-attentionA|d4|1|31|12|sayA|A4|1|32|1|meetA|A4|1|32|2|seeA|P4|1|32|2|beB|A4|1|32|2|seeA|P4|1|48|16|beB|S4|1|48|16|protectA|A4|2|3|2|comeA|A4|2|3|2|appearB|A4|2|12|23|allowA|P4|2|12|23|enterA|A4|2|12|23|killA|A4|2|14|19|goA|A4|2|14|19|travelA|A4|2|23|20|sendA|P4|2|23|20|protectA|A4|2|23|20|leadA|A4|2|23|21|listenA|P4|2|23|21|obeyA|P4|2|23|21|forgiveA|A4|2|23|21|obeyA|P4|2|23|21|beF|S4|2|23|22|sayB|A4|2|23|23|goA|A4|2|23|23|bringA|A4|2|25|18|makeA|P4|2|25|18|makeA|P4|2|25|18|makeA|P4|2|25|18|putA|P4|2|25|19|putA|P4|2|25|19|putA|P4|2|25|19|attachA|P4|2|25|20||X4|2|25|20|lookA|A4|2|25|20|lookA|P4|2|25|22|meetD|N4|7|2|1|speakA|A4|7|2|1|goA|A4|7|2|1|speakA|A4|7|2|1|sayA|A4|7|2|4|sayB|A4|7|5|23|sayA|A4|7|6|11|visitA|A4|7|6|11|comeA|A4|7|6|11|sit-downA|A4|7|6|12|appearC|A4|7|6|12|sayA|A4|7|6|13|sayA|d4|7|6|19|bringA|d4|7|6|19|giveA|d4|7|6|20|sayA|A4|7|6|20|obeyA|P4|7|6|21|touchA|A4|7|6|21|holdA|A4|7|6|21|seeA|P4|7|6|22|seeA|P4|7|6|22|seeA|P4|7|13|3|comeA|A4|7|13|3|sayA|A4|7|13|6|tellC|P4|7|13|6|appearB|P4|7|13|9|comeA|A4|7|13|13|sayA|A4|7|13|13|obeyA|P4|7|13|15|sayA|d4|7|13|16|sayA|A4|7|13|16|stayA|A4|7|13|16|eatA|A4|7|13|16|beB|S4|7|13|17|askE|P4|7|13|17||X4|7|13|18|sayA|A4|7|13|18||X4|7|13|18||X4|7|13|20|go-upA|A4|7|13|20|go-upA|A4|7|13|21|comeA|A4|7|13|21|beB|S4|9|4|4|beF|S4|9|4|4|beF|A4|9|29|9|beU|S4|10|6|2|beE|A4|10|6|2|beF|S4|10|14|17|beU|S4|10|14|20|beD|A4|10|19|27|beU|S4|10|22|11|rideA|P4|10|24|16|raiseA|A4|10|24|16||X4|10|24|16|destroyA|A4|10|24|16|sayA|d4|10|24|16|punishA|A4|10|24|16|punishA|A4|10|24|16|lowerA|A4|10|24|16||X4|10|24|16|beF|A4|10|24|17|seeA|P4|10|24|17|killA|A4|27|3|28|sendA|P4|27|3|28|saveA|A4|27|4|13|seeA|P4|27|4|13|beF|A4|27|4|13|beC|A4|27|4|14|shoutA|A4|27|4|14|cut-downA|A4|27|4|14|cut-offA|A4|27|4|14|pull-offA|A4|27|4|14|scatterA|A4|27|4|14|chase-awayA|A4|27|4|15|letA|A4|27|4|15|tieA|A4|27|4|15|letA|A4|27|4|15|letA|A4|27|4|16|letA|A4|27|4|16|letA|A4|27|4|17|beC|S4|27|4|23|seeA|P4|27|4|23|beC|A4|27|4|23|sayA|A4|27|4|23|cut-downA|A4|27|4|23|destroyA|A4|27|4|23|letA|A4|27|4|23|tieA|A4|27|4|23|letA|A4|27|4|23|letA|A4|27|4|24|commandA|P4|27|4|24|doA|A4|27|4|26|sayA|A4|27|4|26|allowA|A4|27|4|26|sayB|A4|27|4|35|doA|d4|27|4|35|beF|A4|27|6|22|sendA|P4|27|6|22|closeD|A4|27|8|13|speakA|A4|27|8|13|askE|A4|27|8|13|askE|P4|27|8|14|sayA|A4|27|12|1|beB|S4|27|12|1|protectA|A4|27|12|5|seeA|P4|27|12|5|standA|A4|27|12|5|beF|A4|27|12|5|beF|A4|27|12|6|speakA|A4|27|12|6|askE|A4|40|1|20|appearC|A4|40|1|20|sayA|A4|40|1|24|commandA|A4|40|2|13|appearC|A4|40|2|13|sayA|A4|40|2|19|appearC|A4|40|2|20|sayA|A4|40|4|6|commandA|P4|40|4|6|helpA|A4|40|4|6|liftA|A4|40|4|6||X4|40|4|6|protectA|A4|40|4|11|comeA|A4|40|4|11|serveA|A4|41|12|25|beU|S4|41|12|25|beF|A4|41|12|25|marryA|A4|41|12|25|marryA|P4|41|13|27|sendA|P4|41|13|27|gatherA|A4|41|13|27|sendA|P4|41|13|27|gatherA|A4|41|13|27|goA|A4|41|13|27|gatherA|A4|41|13|32|knowC|A4|41|13|32|beF|A4|42|1|11|appearA|A4|42|1|11|standA|A4|42|1|12|seeA|P4|42|1|13|sayA|A4|42|1|18|sayA|d4|42|1|19|answerA|A4|42|1|22|seeA|P4|42|1|26|sendA|P4|42|1|28|goA|A4|42|1|28|greetA|A4|42|1|28|sayA|A4|42|1|29|sayB|A4|42|1|30|sayA|A4|42|1|34|sayA|d4|42|1|35|answerA|A4|42|1|38|sayC|A4|42|1|38|leaveB|A4|42|2|9|appearA|A4|42|2|10|sayA|A4|42|2|10|tellD|A4|42|2|13|appearA|A4|42|2|13|appearA|N4|42|2|13|praiseA|A4|42|2|14|sayA|A4|42|2|14|praiseA|A4|42|2|15|returnA|A4|42|2|15|tellC|A4|42|2|17|sayB|A4|42|2|18|talkA|P4|42|2|20|seeA|P4|42|2|20|sayB|A4|42|2|21|sayC|A4|42|2|21|visitA|A4|42|4|10|orderA|P4|42|4|10|careA|A4|42|4|10|protectA|A4|42|4|11|catchB|A4|42|4|11||X4|42|9|26|returnB|N4|42|9|31|appearB|P4|42|9|31|comeA|A4|42|12|8|tellA|P4|42|12|9|tellA|P4|42|15|7|becomeA|A4|42|15|10|becomeA|A4|42|16|22|carryA|A4|42|19|38|honorA|A4|42|19|38|beF|A4|42|20|36|beU|S4|42|22|43|comeA|A4|42|22|43|seeA|P4|42|22|43|encourageA|A4|42|24|4|standA|A4|42|24|4|appearB|A4|42|24|4|wearA|A4|42|24|5|sayA|A4|42|24|23|seeA|P4|42|24|23|tellA|A4|49|1|21||X4|49|1|21|ruleA|A4|49|1|21|ruleA|P4|49|1|21||X4|49|1|21|haveD|A4|49|1|21||X4|49|1|21|beD|A4|49|1|21||X4|49|1|21||X4|49|1|21|ruleA|A4|49|1|21|ruleA|P4|49|1|21||X4|49|1|21|ruleA|A4|49|1|21|ruleA|P4|49|1|22|ruleA|P4|49|3|10|understandA|A4|49|3|10|knowB|A4|49|4|10|ruleA|P4|50|2|10|kneelA|A4|50|2|10|worshipA|A4|50|2|10|kneelA|A4|50|2|10|beF|A4|50|2|10|worshipA|A4|50|2|10|beF|A4|50|2|11|sayC|A4|51|1|16|includeA|P4|51|1|16|ruleA|A4|51|1|16|ruleA|P4|51|1|16|includeA|P4|51|1|16|beD|A4|51|1|16|includeA|P4|51|1|16|haveD|A4|51|1|23|tellD|d4|51|1|23|tellD|N4|51|2|10|ruleA|P4|51|2|18|worshipA|P4|52|3|13|standA|N4|52|4|16|speakA|A4|52|4|16|playB|A4|53|1|7|comeA|N,2,,0,,40,,0
677396,Anim,,1,,,0,the name of a town in Joshua 15:50,,,,,,4|6|15|50||S,4,,0,,,,0
677398,ankle,,1,,,0,joint between the lower leg and foot,,,,,,4|10|22|37|breakD|A,1,,0,,,,0
677400,Annas,,1,,,0,the high priest (Luke 3:2),,,,M,,4|42|3|2||X,4,,0,,13,,0
677403,Antipas,,1,,,0,a man's name,,,,,,4|41|6|14||X,4,,0,,,,0
677406,Aphekah,,1,,,0,the name of a town in Joshua 15:53,,,,,,4|6|15|53||S,4,,0,,,,0
677408,Aphiah,,1,,,0,a man's name,,,,,,4|9|9|1||X,4,,0,,,,0
